,ANNO,ID_OPERA,PROGR,TIPO_OPERA,STATO,MATERIALE,MACR,COMUNE,ORIENTAZIO,NOTE,H_MED_MSL,H_MIN_MSL,H_MAX_MSL,L_OPERA_M,AMP_BASE,AMP_VARCO,D_RIVA_M,FONT_DRIVA,ANNO_COSTR,ENTE_COSTR,INTERVENTO,NOTE_INT,ANNO_INT,ENTE_INT,ESO_M,VOLO,SHAPE_AREA,SHAPE_LEN
1076,2020.0,1122.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.6,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.784103985,7.14014373433
1077,2020.0,1123.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.59,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.789385465,7.15000104818
1078,2020.0,1124.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.59,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.833943665,7.23879606621
1079,2020.0,992.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.5,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.93709773,7.36668220889
1080,2020.0,993.0,0.0,Muretto,emersa,CALCESTRUZZO,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,3.68,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,10.171377505,21.8002594912
1081,2020.0,970.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.56,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.530177835,6.63212636632
1082,2020.0,971.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.38,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,12.85996552,27.1916151154
1083,2020.0,972.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.37,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,56.76914001,115.042574418
1084,2020.0,973.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.39,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,7.129818635,15.7247772598
1085,2020.0,974.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.39,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.33266844,4.2366673605
1086,2020.0,975.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.74,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,4.849116385,11.1587963442
1087,2020.0,864.0,0.0,Argine interno,emersa,TERRA,4.0,RAVENNA,NNO-SSE,,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,11657.3860754,2391.28820285
1088,2020.0,865.0,0.0,Argine interno,emersa,TERRA RINFORZATA,6.0,COMACCHIO,N-S,COSTRUITA NEL 2014,0.0,0.0,0.0,620.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,4768.75515499,1269.14739725
1089,2020.0,866.0,0.0,Argine interno,emersa,TERRA E MASSI CALCAREI,5.0,RAVENNA,N-S,COSTRUITA A PROTEZIONE DELL'EROSIONE DELLA PARTE TERMINALDELL'ARGINE SINISTRO DELLA FOCE DEL RENO,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,2685.15681036,743.195191554
1090,2020.0,867.0,0.0,Argine interno,emersa,TERRA,6.0,COMACCHIO,NO-SE, ARGINE IN TERRA A PROTEZIONE DELL'ESONDAZIONE DEL PORTO CANALE,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,42882.8126164,6119.79192526
1091,2020.0,868.0,0.0,Muretto,emersa,CALCESTRUZZO,6.0,COMACCHIO,E-O,MURETTO COSTRUITO PER CONTENERE LE TRACIMAZIONI DEL PORTO-CANALE,0.0,0.0,3.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,145.72723685,171.810005665
1092,2020.0,869.0,0.0,Muretto,emersa,CALCESTRUZZO,6.0,COMACCHIO,S-N,MURETTO COSTRUITO A PROTEZONE DEL BAGNO,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,223.18915919,130.404150548
1093,2020.0,870.0,0.0,Difesa longitudinale aderente,emersa,TERRA E MASSI CALCAREI,5.0,RAVENNA,N-S,COSTRUITA A PROTEZIONE DELL'EROSIONE DELLA PARTE TERMINALDELL'ARGINE DESTRO DELLA FOCE DEL RENO,2.2974565,0.097,4.1500001,3400.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,1315.17291907,602.55672121
1094,2020.0,874.0,0.0,Difesa longitudinale aderente,emersa,MASSI CALCAREI,1.0,CATTOLICA,NO-SE,,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G2,Volo Costa 2019 AdbPo,115.287591795,57.1807896191
1095,2020.0,524.0,2.0,Difesa longitudinale distaccata,soffolta,MASSI CALCAREI,2.0,RIMINI,E-O,SOGLIA SOFFOLTA PER APERTURA DI UN VARCO  NELLA SCOGLIERA EMERSA NEL 2017,0.22953658,-2.03999996,1.71700001,115.0,,-,64.0,Linea 2019,,,abbassamento,Soglia soffolta,2017,,G9,Volo Costa 2019 AdbPo,179.214444425,60.9676921433
1096,2020.0,524.0,3.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,2.0,RIMINI,E-O,,0.22953658,-2.03999996,1.71700001,115.0,,-,64.0,Linea 2019,,,abbassamento,Realizzazione soglia soffolta,2017,,G9,Volo Costa 2019 AdbPo,187.043032645,63.8224911585
1097,2020.0,903.0,0.0,Difesa longitudinale distaccata soffolta,relitta,SACCHI DI SABBIA,5.0,COMACCHIO,NO-SE,RESTI DI SACCHI DI SABBIA TRA DUE INTERPOSTI TRA DUE PENNELI N LEGNO,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G31,Volo Costa 2019 AdbPo,85.585695195,58.3030802974
1098,2020.0,904.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,4.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.53,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,10.47467193,22.5234433665
1099,2020.0,905.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,4.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.58,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,5.183758585,11.912307253
1100,2020.0,998.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.5,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.800432705,5.17238638454
1101,2020.0,999.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.49,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.779856045,5.13115852141
1102,2020.0,1000.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.47,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,3.61187496,8.79510805324
1103,2020.0,1001.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.58,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,5.13738219,11.8474214196
1104,2020.0,1002.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.58,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,6.972378205,15.4992276912
1105,2020.0,1003.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.59,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,3.94282755,9.34994158219
1106,2020.0,1125.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.59,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.843940935,7.25878833933
1107,2020.0,1126.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.26,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,4.10770554,9.78683485448
1108,2020.0,1127.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.4,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.805513,7.18233061188
1109,2020.0,1128.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.27,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.88402508,5.33942823403
1110,2020.0,1129.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.28,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.768478105,7.10800318504
1111,2020.0,1130.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.26,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.810098695,7.19172185778
1112,2020.0,1131.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.25,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.84228944,7.25614395596
1113,2020.0,1132.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.25,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.89916155,7.37009403366
1114,2020.0,976.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.78,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,29.237488055,60.0579479372
1115,2020.0,977.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,3.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.61039276,4.79200692483
1116,2020.0,1004.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.58,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.653091035,4.87775131456
1117,2020.0,1005.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.58,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.336736225,4.24491583794
1118,2020.0,1006.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.59,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,9.594245495,20.7581355868
1119,2020.0,1007.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.6,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,5.87971715,13.3320507881
1120,2020.0,1008.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.59,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,8.756572655,19.0856124348
1121,2020.0,1009.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.57,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,8.43317566,18.4361194993
1122,2020.0,1010.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.37,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,9.29395192,20.1407615844
1123,2020.0,875.0,0.0,Difesa trasversale soffolta,soffolta,MASSI CALCAREI,3.0,RAVENNA,ENE-OSO,Salpamento e nuova realizzazione del sistema di scogliere emerse a Lido di Savio (RA).,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,1043.51108683,166.880292308
1124,2020.0,190.0,2.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,NNO-SSE,,-3.28305078,-4.38999987,-2.36999989,170.0,,-,180.0,Linea 2019,,,nessuno,,0,,G24,Volo Costa 2019 AdbPo,211.40488512,72.4794458308
1125,2020.0,190.0,3.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,NNO-SSE,,-3.28305078,-4.38999987,-2.36999989,170.0,,-,180.0,Linea 2019,,,nessuno,,0,,G24,Volo Costa 2019 AdbPo,512.971087375,129.301367331
1126,2020.0,876.0,0.0,Difesa longitudinale distaccata,emersa,MASSI CALCAREI,4.0,RAVENNA,NNO-SSE,Nuova realizzazione di una difesa longitudianale distaccata (ricarica vecchia difesa soffolta),0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,128.21350441,41.821558044
1127,2020.0,862.0,2.0,Argine interno,emersa,TERRA,4.0,RAVENNA,N-S,Argine rinforzato con sacchi di sabbia,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,2579.58960591,480.021877221
1128,2020.0,862.0,3.0,Argine interno,emersa,TERRA,4.0,RAVENNA,N-S,,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,,Volo Costa 2019 AdbPo,872.5315438,229.925596699
1129,2020.0,511.0,2.0,Difesa trasversale,emersa,MASSI CALCAREI,4.0,RAVENNA,E-O,Ricarica della precedente  difesa trasversale soffolta,-1.13501883,-3.31999993,0.97000003,170.0,,,0.0,Linea 2019,,,nessuno,,0,,G30,Volo Costa 2019 AdbPo,451.89400891,119.099918948
1130,2020.0,877.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,manutenzione,ricalibrate 2020 o in corso,2020-21,,G30,Volo Costa 2019 AdbPo,341.702866265,97.2475633405
1131,2020.0,878.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,manutenzione,ricalibrate 2020 o in corso,2020-21,,G30,Volo Costa 2019 AdbPo,354.973462285,111.109971687
1132,2020.0,879.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,manutenzione,ricalibrate 2020 o in corso,2020-21,, G30,Volo Costa 2019 AdbPo,344.609129875,107.834479059
1133,2020.0,880.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,manutenzione,ricalibrate 2020 o in corso,2020-21,,G30,Volo Costa 2019 AdbPo,394.46929544,112.334524343
1134,2020.0,881.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,manutenzione,ricalibrate 2020 o in corso,2020-21,,G30,Volo Costa 2019 AdbPo,360.00215776,116.316787029
1135,2020.0,882.0,0.0,Difesa longitudinale distaccata soffolta,soffolta,MASSI CALCAREI,4.0,RAVENNA,SE-NO,SOGLIA SOFFOLTA A PROTEZIONE DEI VARCHI TRA LE BARRIERE,0.0,0.0,0.0,0.0,,,0.0,Linea 2019,,,manutenzione,ricalibrate 2020 o in corso,2020-21,,G30,Volo Costa 2019 AdbPo,283.043692705,96.4627216592
1136,2020.0,936.0,0.0,Muretto,emersa,CALCESTRUZZO,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.55,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.058541815,3.68845299128
1137,2020.0,937.0,0.0,Muretto,emersa,CALCESTRUZZO,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.16,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,0.984497585,3.54041528731
1138,2020.0,938.0,0.0,Muretto,emersa,CALCESTRUZZO,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.16,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,1.085182775,3.74163754493
1139,2020.0,939.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,4.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.55,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,56.552153,114.438935311
1140,2020.0,940.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,4.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.56,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,5.99541158,13.5623665327
1141,2020.0,941.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,4.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.55,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,52.310567765,106.194286762
1142,2020.0,942.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,4.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.58,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,42.573347445,86.5218322342
1143,2020.0,943.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,4.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.55,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.58636405,6.74387264511
1144,2020.0,1133.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.3,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.806573475,7.18494709938
1145,2020.0,1134.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.28,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.796588885,7.16490966965
1146,2020.0,1135.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.07,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,4.071927855,9.71551947072
1147,2020.0,1136.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.07,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.88371681,7.33907377527
1148,2020.0,1137.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.07,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.05899177,5.68916659156
1149,2020.0,1138.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.1,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,4.15823352,9.88830966926
1150,2020.0,1139.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.11,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,4.08674457,9.74476140656
1151,2020.0,1140.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.22,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,2.827534585,7.22670785202
1152,2020.0,1011.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.38,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,31.88483996,65.3639404638
1153,2020.0,1012.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.6,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,3.60170212,8.77450709722
1154,2020.0,1013.0,0.0,Muretto,emersa,STRUTTURA IN ACCIAIO INOX AISI 304/L PIENA CON GUARNIZIONI PER LA TENUTA IDRAULICA,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.7,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,3.92034696,9.41184784724
1155,2020.0,1014.0,0.0,Muretto,emersa,CALCESTRUZZO DI TIPOLOGIA XS3 - C35/45,3.0,RAVENNA,N-S,Dati forniti dal Comune di Ravenna,2.27,0.0,0.0,0.0,,,0.0,Linea 2019,,,nessuno,,0,,G41,Volo Costa 2019 AdbPo,12.541375115,26.6521387849
